customer_key;customer_id;Full_name;age;age_group;life_spand;nbr_order;total_sales;total_quantity;nbr_product;segment;recency;avg_order_value;avg_monthly_spend
332;11331;Samantha Jenkins;52;50 and Above;11;27;1327;58;24;Regular;152;22;120
333;11332;Deanna Ramos;58;50 and Above;15;2;5755;3;3;VIP;164;1918;383
334;11333;Emily Miller;58;50 and Above;28;3;8163;6;6;VIP;158;1360;291
335;11334;Nicole Brown;60;50 and Above;28;3;8154;6;6;VIP;158;1359;291
336;11335;Carla Raman;49;40-49;15;2;5744;4;4;VIP;164;1436;382
337;11336;Shaun Raji;53;50 and Above;4;2;4441;5;5;Regular;164;888;1110
338;11337;Jerome Romero;59;50 and Above;28;3;8162;8;7;VIP;158;1020;291
339;11338;Frank Navarro;54;50 and Above;14;2;5745;5;5;VIP;165;1149;410
340;11339;Dennis She;59;50 and Above;3;2;4379;3;3;Regular;164;1459;1459
341;11340;Melody Munoz;79;50 and Above;3;2;4413;5;5;Regular;164;882;1471
342;11341;Randy Zeng;84;50 and Above;27;3;8192;8;8;VIP;158;1024;303
343;11342;Marshall Wang;53;50 and Above;0;1;49;3;3;Regular;158;16;0
344;11343;Arthur Carlson;51;50 and Above;27;3;8222;9;9;VIP;158;913;304
345;11344;Jessie Jimenez;63;50 and Above;26;3;8119;7;7;VIP;158;1159;312
346;11345;Robin Ramos;64;50 and Above;2;2;4404;3;3;Regular;165;1468;2202
347;11346;Deanna Gutierrez;60;50 and Above;4;2;4503;7;7;Regular;163;643;1125
348;11347;Roy Navarro;54;50 and Above;0;1;14;2;2;Regular;162;7;0
349;11348;Shawn Rai;65;50 and Above;0;1;68;3;3;Regular;162;22;0
350;11349;Mindy Luo;61;50 and Above;0;1;68;3;3;Regular;152;22;0
351;11350;Cara Zhou;84;50 and Above;0;1;38;3;3;Regular;163;12;0
352;11351;Anne Ramos;76;50 and Above;26;3;8068;5;5;VIP;157;1613;310
353;11352;Raymond Rodriguez;81;50 and Above;0;1;14;2;2;Regular;160;7;0
354;11353;Carrie Ortega;80;50 and Above;26;3;8078;6;6;VIP;157;1346;310
355;11354;Deanna Suarez;79;50 and Above;0;1;23;3;3;Regular;153;7;0
356;11355;Roberto Gutierrez;78;50 and Above;0;1;14;2;2;Regular;156;7;0
357;11356;Terrence Carson;41;40-49;29;3;5069;8;8;VIP;155;633;174
358;11357;Ramon Ye;42;40-49;28;3;4943;5;5;New;155;988;176
359;11358;Cynthia Malhotra;42;40-49;29;3;5034;8;8;VIP;154;629;173
360;11359;Jarrod Prasad;42;40-49;30;3;4959;8;8;New;153;619;165
361;11360;Tyrone Serrano;42;40-49;30;3;5025;6;6;VIP;153;837;167
362;11361;Cindy Ramos;44;40-49;1;2;115;4;4;Regular;154;28;115
363;11362;Damien Shan;43;40-49;6;2;77;3;3;Regular;156;25;12
364;11363;Julian Ross;43;40-49;30;3;5035;5;5;VIP;153;1007;167
365;11364;Jennifer Collins;41;40-49;30;3;4921;4;4;New;153;1230;164
366;11365;Brittney Sun;42;40-49;31;3;5024;7;7;VIP;153;717;162
367;11366;Virginia Patel;41;40-49;2;2;77;3;3;Regular;157;25;38
368;11367;Calvin Nara;42;40-49;4;2;86;4;4;Regular;154;21;21
369;11368;Edward Miller;42;40-49;30;3;5105;11;11;VIP;153;464;170
370;11369;Ashlee Tang;42;40-49;5;2;119;4;4;Regular;153;29;23
371;11370;Alicia Xu;43;40-49;3;2;80;3;3;Regular;155;26;26
372;11371;Lacey Jai;43;40-49;1;2;75;2;2;Regular;153;37;75
373;11372;Wendy Romero;43;40-49;30;3;4965;5;5;New;153;993;165
374;11373;Carly Luo;72;50 and Above;0;1;38;3;3;Regular;157;12;0
375;11374;Jimmy Ortega;78;50 and Above;0;1;69;3;3;Regular;161;23;0
376;11375;Francisco Martinez;78;50 and Above;0;1;14;2;2;Regular;155;7;0
377;11376;Lance Vazquez;78;50 and Above;0;1;78;2;2;Regular;155;39;0
378;11377;David Robinett;60;50 and Above;0;1;84;3;3;Regular;163;28;0
379;11378;Shannon Liang;61;50 and Above;4;2;4436;4;4;Regular;163;1109;1109
380;11379;Gary Vazquez;50;50 and Above;4;2;4426;4;4;Regular;163;1106;1106
381;11380;Mitchell Kumar;62;50 and Above;16;2;5838;6;6;VIP;163;973;364
382;11381;Meredith Raman;56;50 and Above;26;3;8161;5;5;VIP;157;1632;313
383;11382;Edward Patterson;52;50 and Above;3;2;4344;2;2;Regular;163;2172;1448
384;11383;Marie Gill;60;50 and Above;0;1;49;3;3;Regular;152;16;0
385;11384;Tiffany Wang;55;50 and Above;0;1;49;3;3;Regular;157;16;0
386;11385;Miguel Allen;55;50 and Above;0;1;14;2;2;Regular;158;7;0
387;11386;Jaclyn Cai;55;50 and Above;0;1;69;3;3;Regular;154;23;0
388;11387;Megan Ramirez;62;50 and Above;21;3;6959;6;6;VIP;161;1159;331
389;11388;Joseph Martin;61;50 and Above;21;3;6987;7;7;VIP;161;998;332
390;11389;Karl Shan;45;40-49;0;1;69;3;3;Regular;154;23;0
391;11390;Christine Raji;50;50 and Above;0;1;49;3;3;Regular;154;16;0
392;11391;Lindsay Xie;50;50 and Above;0;1;34;2;2;Regular;155;17;0
393;11392;Willie Zhao;45;40-49;0;1;29;1;1;Regular;162;29;0
394;11393;Kurt Pal;52;50 and Above;0;1;14;2;2;Regular;158;7;0
395;11394;George McDonald;51;50 and Above;25;3;8162;7;7;VIP;157;1166;326
396;11395;Beth Gutierrez;50;50 and Above;15;2;5730;3;3;VIP;163;1910;382
397;11396;Ian Lopez;51;50 and Above;0;1;29;1;1;Regular;155;29;0
398;11397;Latoya Shan;52;50 and Above;0;1;38;3;3;Regular;158;12;0
399;11398;Colin Nath;51;50 and Above;25;3;8114;4;4;VIP;157;2028;324
400;11399;Brenda Mehta;51;50 and Above;0;1;14;2;2;Regular;161;7;0
401;11400;Franklin Raji;46;40-49;24;3;6968;8;7;VIP;158;871;290
402;11401;Linda Navarro;51;50 and Above;5;3;5020;6;6;New;162;836;1004
403;11402;Kelli Cai;51;50 and Above;5;3;5059;10;9;New;161;505;1011
404;11403;Nancy Schmidt;46;40-49;7;3;5032;9;9;New;160;559;718
405;11404;Megan Taylor;69;50 and Above;0;1;34;2;2;Regular;163;17;0
406;11405;Bonnie Goel;69;50 and Above;0;1;54;1;1;Regular;162;54;0
407;11406;Latoya Xu;69;50 and Above;3;2;4415;6;6;Regular;163;735;1471
408;11407;Mario She;69;50 and Above;0;1;54;1;1;Regular;159;54;0
409;11408;Darren Gill;62;50 and Above;0;1;34;3;3;Regular;162;11;0
410;11409;Jacqueline Hayes;47;40-49;2;2;4444;5;5;Regular;164;888;2222
411;11410;Maurice Goel;NULL;50 and Above;3;2;4464;5;5;Regular;163;892;1488
412;11411;Devin Ross;67;50 and Above;0;1;38;3;3;Regular;157;12;0
413;11412;Sydney Bryant;67;50 and Above;23;4;9880;11;10;VIP;155;898;429
414;11413;Megan Stewart;67;50 and Above;25;4;7190;11;10;VIP;156;653;287
415;11414;Ian Richardson;67;50 and Above;25;4;7191;10;10;VIP;156;719;287
416;11415;Randy She;77;50 and Above;0;1;14;2;2;Regular;157;7;0
417;11416;Katrina Becker;76;50 and Above;6;3;4928;5;4;Regular;160;985;821
418;11417;Lacey Zheng;76;50 and Above;13;7;11248;17;14;VIP;153;661;865
419;11418;Rafael Hu;76;50 and Above;0;1;40;2;2;Regular;153;20;0
420;11419;Kyle Scott;76;50 and Above;3;2;231;6;6;Regular;159;38;77
421;11420;Jordan Turner;74;50 and Above;12;7;11200;17;16;New;154;658;933
422;11421;Amy Sun;74;50 and Above;23;4;9780;4;4;VIP;155;2445;425
423;11422;Dustin Deng;74;50 and Above;27;4;7075;10;10;VIP;154;707;262
424;11423;Jasmine Stewart;66;50 and Above;22;4;9905;10;10;VIP;155;990;450
425;11424;Pamela Garcia;62;50 and Above;0;1;44;2;2;Regular;161;22;0
426;11425;Ariana Gray;61;50 and Above;13;6;10528;15;15;VIP;153;701;809
427;11426;Kristopher Mehta;67;50 and Above;0;1;35;1;1;Regular;161;35;0
428;11427;Desiree Dominguez;67;50 and Above;22;4;9918;9;8;VIP;155;1102;450
429;11428;Deanna Perez;67;50 and Above;22;4;9954;12;12;VIP;155;829;452
430;11429;Marco Lopez;68;50 and Above;12;6;10468;17;14;New;153;615;872
431;11430;Casey Yuan;69;50 and Above;0;1;85;2;2;Regular;162;42;0
432;11431;Bryant Garcia;52;50 and Above;21;4;9913;11;8;VIP;156;901;472
433;11432;Dominique Prasad;69;50 and Above;12;6;9330;16;15;New;153;583;777
434;11433;Maurice Shan;69;50 and Above;9;6;12914;13;12;New;156;993;1434
435;11434;Andre Lopez;64;50 and Above;1;2;70;4;4;Regular;158;17;70
436;11435;Robin Romero;71;50 and Above;0;1;35;1;1;Regular;152;35;0
437;11436;Taylor Cox;70;50 and Above;1;2;81;4;4;Regular;159;20;81
438;11437;Alfredo Moreno;71;50 and Above;0;1;54;1;1;Regular;153;54;0
439;11438;Jenny Nara;71;50 and Above;0;1;35;1;1;Regular;163;35;0
440;11439;Janet Munoz;73;50 and Above;11;6;12488;14;12;New;155;892;1135
441;11440;Sergio Weber;73;50 and Above;0;1;78;2;2;Regular;162;39;0
442;11441;Erika Gomez;74;50 and Above;0;1;44;2;2;Regular;152;22;0
443;11442;Joseph Harris;73;50 and Above;0;1;35;1;1;Regular;156;35;0
444;11443;Grace Griffin;45;40-49;28;3;8235;8;8;VIP;155;1029;294
445;11444;Tina Mehta;45;40-49;24;3;8136;5;5;VIP;159;1627;339
446;11445;Kari Kim;46;40-49;24;3;8098;5;5;VIP;159;1619;337
447;11446;Bethany Chander;46;40-49;24;3;8237;7;6;VIP;159;1176;343
448;11447;Jennifer Roberts;46;40-49;23;3;8078;6;6;VIP;160;1346;351
449;11448;Kyle Patterson;46;40-49;24;3;8132;7;7;VIP;159;1161;338
450;11449;Alvin Hu;46;40-49;24;3;8130;7;7;VIP;159;1161;338
451;11450;Brett Mehta;45;40-49;24;3;8173;9;9;VIP;159;908;340
452;11451;Ruben Mu├▒oz;46;40-49;23;3;8250;9;9;VIP;159;916;358
453;11452;Erika Rubio;47;40-49;23;3;8183;5;5;VIP;159;1636;355
454;11453;Stanley Malhotra;42;40-49;23;3;8177;6;6;VIP;159;1362;355
455;11454;Melinda Navarro;47;40-49;23;3;8089;4;4;VIP;159;2022;351
456;11455;Ross Sanz;47;40-49;22;3;8142;5;5;VIP;160;1628;370
457;11456;Jon Gao;46;40-49;22;3;8224;11;10;VIP;160;747;373
458;11457;Jaime Gutierrez;48;40-49;23;3;8211;10;9;VIP;159;821;357
459;11458;Bianca Liu;48;40-49;10;3;97;7;7;Regular;152;13;9
460;11459;Tasha Deng;48;40-49;23;3;8141;5;5;VIP;159;1628;353
461;11460;Melvin Chande;43;40-49;23;3;8137;6;6;VIP;159;1356;353
462;11461;Victor Jimenez;49;40-49;24;3;8089;4;4;VIP;158;2022;337
463;11462;Laura Lin;49;40-49;24;3;8116;5;5;VIP;158;1623;338
464;11463;Alisha Beck;49;40-49;9;3;48;4;4;Regular;153;12;5
465;11464;Alejandro Huang;49;40-49;24;3;8128;7;7;VIP;158;1161;338
466;11465;Louis Luo;50;50 and Above;24;3;8158;4;4;VIP;158;2039;339
467;11466;Grant Tang;49;40-49;3;3;90;7;7;Regular;157;12;30
468;11467;Arturo Zheng;51;50 and Above;6;3;56;5;4;Regular;152;11;9
469;11468;Jaclyn Andersen;46;40-49;24;3;6960;4;4;VIP;157;1740;290
470;11469;Edwin Raji;48;40-49;0;1;25;2;2;Regular;157;12;0
471;11470;Jay Suarez;47;40-49;13;2;4344;2;1;New;163;2172;334
472;11471;Latasha Suarez;47;40-49;0;1;54;1;1;Regular;160;54;0
473;11472;Kenneth Kumar;58;50 and Above;27;3;8165;6;6;VIP;155;1360;302
474;11473;Grace Henderson;40;40-49;0;1;63;2;2;Regular;159;31;0
475;11474;Melvin Xu;41;40-49;0;1;49;3;3;Regular;156;16;0
476;11475;Cesar Subram;42;40-49;0;1;69;4;4;Regular;161;17;0
477;11476;Erika Navarro;46;40-49;0;1;54;1;1;Regular;154;54;0
478;11477;Tristan Hughes;42;40-49;0;1;35;1;1;Regular;156;35;0
479;11478;Billy Hernandez;42;40-49;0;1;54;1;1;Regular;161;54;0
480;11479;Darryl Wu;48;40-49;5;3;4970;9;9;Regular;160;552;994
481;11480;Colleen Ma;42;40-49;7;3;4935;7;6;Regular;158;705;705
482;11481;Erica Hu;48;40-49;15;3;4978;6;6;New;161;829;331
483;11482;Adrienne Torres;48;40-49;24;3;8143;5;5;VIP;156;1628;339
484;11483;Calvin Chande;43;40-49;7;3;4966;4;3;Regular;158;1241;709
485;11484;Erick Sai;43;40-49;14;3;4985;6;6;New;162;830;356
486;11485;Donald Chandra;48;40-49;24;3;7049;7;7;VIP;156;1007;293
487;11486;Ariana Rogers;44;40-49;0;1;35;1;1;Regular;154;35;0
488;11487;Morgan Jones;49;40-49;0;1;54;1;1;Regular;153;54;0
489;11488;Jermaine Lopez;49;40-49;22;3;8090;5;5;VIP;157;1618;367
490;11489;Deborah Goel;50;50 and Above;23;3;8127;7;7;VIP;156;1161;353
491;11490;Danny Rubio;50;50 and Above;0;1;54;1;1;Regular;161;54;0
492;11491;Andre Perez;44;40-49;22;3;8158;7;7;VIP;156;1165;370
493;11492;Terrence Chander;44;40-49;12;2;4404;3;3;Regular;163;1468;367
494;11493;Dawn Wu;50;50 and Above;22;3;6959;6;6;VIP;156;1159;316
495;11494;Jimmy Gutierrez;50;50 and Above;21;3;6974;5;5;VIP;156;1394;332
496;11495;Francis Jimenez;49;40-49;0;1;14;2;2;Regular;155;7;0
497;11496;Gary Ortega;50;50 and Above;24;3;7014;7;7;VIP;154;1002;292
498;11497;Katrina Nath;45;40-49;0;1;35;1;1;Regular;154;35;0
499;11498;Arturo Sun;47;40-49;11;16;560;30;18;Regular;152;18;50
500;11499;Pedro Vance;46;40-49;2;2;192;6;6;Regular;159;32;96
501;11500;Sarah Simmons;46;40-49;12;16;653;30;23;Regular;152;21;54
502;11501;Brandy Chandra;45;40-49;10;16;871;33;23;Regular;152;26;87
503;11502;Jared Peterson;46;40-49;12;16;1020;42;25;Regular;152;24;85
504;11503;Dennis Wu;90;50 and Above;7;2;61;3;3;Regular;153;20;8
505;11504;Jordan Baker;90;50 and Above;0;2;44;4;3;Regular;160;11;0
506;11505;Jasmine Powell;54;50 and Above;10;16;845;36;22;Regular;153;23;84
507;11506;Nicholas Brown;55;50 and Above;10;16;748;36;24;Regular;152;20;74
508;11507;Isabella Russell;54;50 and Above;11;16;651;31;20;Regular;152;21;59
509;11508;Elizabeth Wilson;54;50 and Above;0;2;77;4;4;Regular;160;19;0
510;11509;Roger Harui;62;50 and Above;0;1;196;3;3;Regular;158;65;0
511;11510;Seth Roberts;67;50 and Above;9;5;257;16;14;Regular;153;16;28
512;11511;Caleb Perry;62;50 and Above;0;1;35;1;1;Regular;162;35;0
513;11512;Natalie Campbell;50;50 and Above;0;1;2320;1;1;Regular;153;2320;0
514;11513;Alyssa Howard;61;50 and Above;0;1;863;5;5;Regular;159;172;0
515;11514;Dalton Diaz;61;50 and Above;0;1;40;2;2;Regular;159;20;0
516;11515;Shannon Huang;67;50 and Above;20;2;5930;4;4;VIP;161;1482;296
517;11516;Mya Gonzales;50;50 and Above;21;2;5915;5;5;VIP;159;1183;281
518;11517;Katherine Bryant;67;50 and Above;2;2;101;5;5;Regular;157;20;50
519;11518;Edward Washington;66;50 and Above;1;2;82;6;6;Regular;154;13;82
520;11519;Jerome Navarro;66;50 and Above;10;16;756;36;20;Regular;152;21;75
521;11520;Jada Morgan;66;50 and Above;11;16;822;32;24;Regular;152;25;74
522;11521;Ariana Peterson;49;40-49;8;2;44;4;3;Regular;154;11;5
523;11522;Christian Hughes;54;50 and Above;17;2;5888;4;4;VIP;163;1472;346
524;11523;Lucas Taylor;64;50 and Above;0;1;2377;3;3;Regular;163;792;0
525;11524;Alyssa Jackson;65;50 and Above;2;2;42;3;3;Regular;155;14;21
526;11525;Ariana Cook;65;50 and Above;17;2;5935;4;4;VIP;163;1483;349
527;11526;Katherine Diaz;53;50 and Above;0;1;2377;3;3;Regular;163;792;0
528;11527;Jenna Green;65;50 and Above;9;2;39;3;2;Regular;154;13;4
529;11528;Joan Washington;58;50 and Above;17;2;5959;6;6;VIP;163;993;350
530;11529;Austin Bryant;63;50 and Above;17;2;5944;6;6;VIP;163;990;349
531;11530;Andrew Martinez;63;50 and Above;11;16;572;26;18;Regular;153;22;52
532;11531;Nina Yuan;64;50 and Above;18;2;5875;3;3;VIP;163;1958;326
533;11532;Lauren Miller;64;50 and Above;8;2;44;4;3;Regular;153;11;5
534;11533;Ebony Gill;58;50 and Above;8;2;37;2;2;Regular;152;18;4
535;11534;Cameron Lewis;62;50 and Above;17;2;5919;4;4;VIP;163;1479;348
536;11535;Devin Nelson;63;50 and Above;18;2;5919;6;6;VIP;162;986;328
537;11536;Logan Chow;57;50 and Above;18;2;5915;5;5;VIP;162;1183;328
538;11537;Dakota Ross;63;50 and Above;18;2;5873;2;2;VIP;162;2936;326
539;11538;Nicole Taylor;61;50 and Above;18;2;5895;3;3;VIP;162;1965;327
540;11539;Justin Washington;56;50 and Above;18;2;5997;6;6;VIP;162;999;333
541;11540;Alberto Navarro;56;50 and Above;18;2;5958;5;5;VIP;162;1191;331
542;11541;Aidan Ross;62;50 and Above;19;2;5973;5;5;VIP;161;1194;314
543;11542;Alejandro Tang;47;40-49;0;1;34;3;3;Regular;160;11;0
544;11543;Sheena Chande;53;50 and Above;0;1;54;1;1;Regular;153;54;0
545;11544;Joel Garcia;47;40-49;0;1;89;2;2;Regular;157;44;0
546;11545;Reginald Dominguez;53;50 and Above;0;1;54;1;1;Regular;158;54;0
547;11546;Christine Chande;53;50 and Above;3;2;4460;5;4;Regular;162;892;1486
548;11547;Cindy Sai;47;40-49;7;3;4976;5;4;Regular;158;995;710
549;11548;Raymond Sanchez;52;50 and Above;23;3;7068;9;8;VIP;154;785;307
550;11549;Crystal Liang;47;40-49;24;3;7024;9;8;VIP;153;780;292
551;11550;Deb Torres;47;40-49;14;3;5241;5;5;VIP;162;1048;374
552;11551;Shannon Alvarez;NULL;50 and Above;0;1;54;1;1;Regular;162;54;0
553;11552;Eddie Rubio;54;50 and Above;0;1;35;1;1;Regular;152;35;0
554;11553;Sharon Luo;53;50 and Above;0;1;21;1;1;Regular;157;21;0
555;11554;Sydney Simmons;94;50 and Above;0;1;35;1;1;Regular;160;35;0
556;11555;Alexandria Henderson;89;50 and Above;0;1;35;1;1;Regular;160;35;0
557;11556;Lucas Evans;54;50 and Above;0;1;21;1;1;Regular;153;21;0
558;11557;Felicia Ramos;54;50 and Above;0;1;21;1;1;Regular;157;21;0
559;11558;Ivan Malhotra;53;50 and Above;0;1;21;1;1;Regular;154;21;0
560;11559;Frederick Subram;48;40-49;0;1;35;1;1;Regular;154;35;0
561;11560;Whitney Srini;48;40-49;0;1;54;1;1;Regular;153;54;0
562;11561;Briana Dominguez;54;50 and Above;13;2;4344;2;2;New;162;2172;334
563;11562;Jarrod Gonzalez;NULL;50 and Above;0;1;85;2;2;Regular;159;42;0
564;11563;Cesar Srini;55;50 and Above;0;1;54;1;1;Regular;158;54;0
565;11564;Jorge Liang;54;50 and Above;13;2;4369;2;2;New;162;2184;336
566;11565;Erik Diaz;55;50 and Above;0;1;35;1;1;Regular;156;35;0
567;11566;April Shan;53;50 and Above;12;25;1002;58;15;Regular;152;17;83
568;11567;Carla Perez;48;40-49;0;1;54;1;1;Regular;162;54;0
569;11568;Alexia Foster;54;50 and Above;20;3;6789;5;5;VIP;156;1357;339
570;11569;Troy Malhotra;49;40-49;0;1;35;1;1;Regular;154;35;0
571;11570;Kristin Andersen;55;50 and Above;12;2;4391;2;2;Regular;162;2195;365
572;11571;Joel Sai;55;50 and Above;3;2;4390;4;4;Regular;162;1097;1463
573;11572;Billy Moreno;49;40-49;3;2;4450;6;6;Regular;162;741;1483
574;11573;Meagan Subram;50;50 and Above;0;1;35;1;1;Regular;158;35;0
575;11574;Karla Luo;55;50 and Above;0;1;35;1;1;Regular;162;35;0
576;11575;Jackson Campbell;56;50 and Above;20;3;6806;7;7;VIP;156;972;340
577;11576;Micah Zhu;56;50 and Above;3;2;4486;3;3;Regular;162;1495;1495
578;11577;Janet Serrano;55;50 and Above;3;2;4344;2;1;Regular;162;2172;1448
579;11578;Trisha Huang;56;50 and Above;4;2;4406;4;4;Regular;162;1101;1101
580;11579;Clayton Beck;45;40-49;0;1;44;2;2;Regular;158;22;0
581;11580;Melvin Raje;87;50 and Above;0;1;35;1;1;Regular;161;35;0
582;11581;Cindy Jordan;NULL;50 and Above;9;5;237;11;9;Regular;154;21;26
583;11582;Claudia Ma;52;50 and Above;3;2;4379;3;3;Regular;162;1459;1459
584;11583;Karla Xu;55;50 and Above;4;2;4381;4;4;Regular;161;1095;1095
585;11584;Devin Carter;55;50 and Above;0;1;9;1;1;Regular;156;9;0
586;11585;Kari Perez;50;50 and Above;0;1;50;1;1;Regular;152;50;0
587;11586;Alberto Romero;55;50 and Above;0;1;9;1;1;Regular;155;9;0
588;11587;Kevin Bryant;51;50 and Above;5;2;4540;5;5;Regular;161;908;908
589;11588;Candace Mehta;56;50 and Above;6;2;4369;2;2;Regular;160;2184;728
590;11589;Ebony Malhotra;51;50 and Above;0;1;15;2;2;Regular;159;7;0
591;11590;Erika Diaz;46;40-49;5;2;4384;4;4;Regular;160;1096;876
592;11591;Stacey Lu;58;50 and Above;28;2;5895;3;3;VIP;160;1965;210
593;11592;Darrell Raji;42;40-49;28;2;5875;3;3;VIP;160;1958;209
594;11593;Armando Moreno;44;40-49;29;2;5908;3;3;VIP;159;1969;203
595;11594;Corey Goel;41;40-49;0;1;89;2;2;Regular;157;44;0
596;11595;Sebastian Howard;42;40-49;0;1;35;1;1;Regular;153;35;0
597;11596;Roger Raje;57;50 and Above;0;1;50;3;3;Regular;155;16;0
598;11597;Janelle Chandra;43;40-49;0;1;35;1;1;Regular;152;35;0
599;11598;Meredith Ruiz;43;40-49;12;2;4548;5;4;Regular;162;909;379
600;11599;Melody Diaz;43;40-49;29;2;5957;6;6;VIP;159;992;205
601;11600;Linda Rubio;44;40-49;0;1;35;1;1;Regular;160;35;0
602;11601;Ivan Raman;43;40-49;29;2;5932;6;6;VIP;159;988;204
603;11602;Larry Gill;44;40-49;0;1;35;1;1;Regular;158;35;0
604;11603;Geoffrey Gonzalez;44;40-49;21;3;6767;5;5;VIP;155;1353;322
605;11604;Edgar Sanchez;44;40-49;21;3;6786;7;7;VIP;155;969;323
606;11605;Heidi Subram;44;40-49;11;2;4344;2;2;Regular;163;2172;394
607;11606;Melody Ramos;40;40-49;29;2;5922;5;5;VIP;159;1184;204
608;11607;Clinton Moreno;40;40-49;29;2;5913;4;4;VIP;159;1478;203
609;11608;Cesar Madan;45;40-49;0;1;35;1;1;Regular;153;35;0
610;11609;Eugene Ye;45;40-49;22;3;6872;9;9;VIP;154;763;312
611;11610;Blake Collins;46;40-49;22;3;6786;6;6;VIP;154;1131;308
612;11611;Ernest Lin;41;40-49;29;2;5873;2;2;VIP;159;2936;202
613;11612;Keith Andersen;41;40-49;21;3;6795;6;6;VIP;154;1132;323
614;11613;Meredith Prasad;45;40-49;11;2;4381;4;4;Regular;161;1095;398
615;11614;Katrina Sharma;45;40-49;11;2;4438;5;5;Regular;161;887;403
616;11615;Dwayne Navarro;45;40-49;14;3;5205;7;6;VIP;161;743;371
617;11616;Casey Nath;46;40-49;14;3;5253;10;10;VIP;161;525;375
618;11617;Sean Brooks;62;50 and Above;19;2;5935;4;4;VIP;161;1483;312
619;11618;Brian Ramirez;62;50 and Above;0;1;2370;4;4;Regular;163;592;0
620;11619;Sierra Young;48;40-49;10;16;633;29;18;Regular;153;21;63
621;11620;Megan Rodriguez;48;40-49;5;2;44;4;3;Regular;158;11;8
622;11621;Leah She;48;40-49;2;2;123;6;6;Regular;155;20;61
623;11622;Gabriel Allen;47;40-49;2;2;133;5;5;Regular;159;26;66
624;11623;Angela Perry;48;40-49;19;2;5948;5;5;VIP;161;1189;313
625;11624;Ryan Smith;42;40-49;19;2;5898;2;2;VIP;161;2949;310
626;11625;Zachary Moore;48;40-49;19;2;5913;4;4;VIP;161;1478;311
627;11626;Destiny Rogers;48;40-49;19;2;5959;4;4;VIP;161;1489;313
628;11627;Dalton Gray;48;40-49;3;2;50;4;4;Regular;154;12;16
629;11628;Mariah Wood;49;40-49;18;2;5875;3;3;VIP;162;1958;326
630;11629;Isaiah Wright;50;50 and Above;19;2;5930;4;4;VIP;161;1482;312
631;11630;Haley Powell;49;40-49;19;2;5933;3;3;VIP;161;1977;312
632;11631;Antonio Bennett;50;50 and Above;10;16;706;33;22;Regular;153;21;70
633;11632;Alexandra Jenkins;44;40-49;12;16;1001;34;23;Regular;152;29;83
634;11633;Thomas Anderson;49;40-49;2;2;77;4;4;Regular;152;19;38
635;11634;Samuel Collins;49;40-49;1;2;39;3;2;Regular;161;13;39
636;11635;Darrell Chande;43;40-49;7;2;42;3;3;Regular;156;14;6
637;11636;Kimberly Cox;48;40-49;4;2;77;4;4;Regular;152;19;19
638;11637;Morgan Hernandez;43;40-49;0;2;39;3;2;Regular;163;13;0
639;11638;Antonio Powell;49;40-49;0;2;77;4;4;Regular;155;19;0
640;11639;Angelica Perry;48;40-49;2;2;127;5;5;Regular;152;25;63
641;11640;Chloe Wilson;51;50 and Above;9;5;408;15;14;Regular;153;27;45
642;11641;James Chen;50;50 and Above;7;5;302;11;10;Regular;157;27;43
643;11642;Morgan Hughes;50;50 and Above;11;5;481;15;14;Regular;152;32;43
644;11643;Naomi Munoz;50;50 and Above;3;2;100;5;5;Regular;158;20;33
645;11644;Charles Torres;51;50 and Above;8;2;42;3;3;Regular;152;14;5
646;11645;Gabriella Turner;51;50 and Above;2;2;153;5;5;Regular;152;30;76
647;11646;Anna Foster;46;40-49;0;2;113;3;3;Regular;158;37;0
648;11647;Randy Wu;51;50 and Above;0;1;2366;5;5;Regular;163;473;0
649;11648;Kevin Scott;46;40-49;1;2;89;2;2;Regular;156;44;89
650;11649;Ian White;46;40-49;0;2;91;3;3;Regular;161;30;0
651;11650;Caleb Hayes;51;50 and Above;10;2;129;4;4;Regular;153;32;12
652;11651;Patricia Garcia;44;40-49;7;5;226;8;7;Regular;155;28;32
653;11652;Samuel Russell;44;40-49;6;5;310;14;11;Regular;153;22;51
654;11653;Sydney Peterson;44;40-49;6;2;179;5;5;Regular;155;35;29
